"plate","wellType","row","column","intensity"
"plate01","Strong Positive Control",4,23,0.438259542223494
"plate01","MISC1",4,24,2.23008739602823
"plate01","Weak Positive Control",5,1,0.725452051413551
"plate01","Strong Positive Control",5,2,0.72632244042638
"plate01","Test siRNAs",5,3,1.79338092170442
"plate01","Test siRNAs",5,4,1.73687905602381
"plate01","Test siRNAs",5,5,1.88631953242816
"plate01","Test siRNAs",5,6,1.99122071992702
"plate01","Test siRNAs",5,7,1.26355386449797
"plate01","Test siRNAs",5,8,2.13232453147638
"plate01","Test siRNAs",5,9,1.94074251690064
"plate01","Test siRNAs",5,10,2.11761128141323
"plate01","Test siRNAs",5,11,1.81335055748389
"plate01","Test siRNAs",5,12,1.8103499610581
"plate01","Test siRNAs",5,13,1.90393221786957
"plate01","Test siRNAs",5,14,1.70364486463184
"plate01","Test siRNAs",5,15,1.37634108021912
"plate01","Test siRNAs",5,16,1.9784259944035
"plate01","Test siRNAs",5,17,1.74938997263679
"plate01","Test siRNAs",5,18,1.56206241204072
"plate01","Test siRNAs",5,19,1.3185810167504
"plate01","Test siRNAs",5,20,1.62840410223512
"plate01","Test siRNAs",5,21,1.8878104952066
"plate01","Test siRNAs",5,22,1.59842899165432
"plate01","Strong Positive Control",5,23,0.424285982051221
"plate01","MISC1",5,24,2.18650960693044
"plate01","Weak Positive Control",6,1,0.880547047639369
"plate01","Strong Positive Control",6,2,0.684032191801438
"plate01","Test siRNAs",6,3,1.56430475310274
"plate01","Test siRNAs",6,4,1.61691739886689
"plate01","Test siRNAs",6,5,1.45038142117415
"plate01","Test siRNAs",6,6,1.79613448448578
"plate01","Test siRNAs",6,7,1.88672807617829
"plate01","Test siRNAs",6,8,1.68820294591332
"plate01","Test siRNAs",6,9,1.91054410592247
"plate01","Test siRNAs",6,10,2.06701276888921
"plate01","Test siRNAs",6,11,1.90285673225394
"plate01","Test siRNAs",6,12,1.81394224357598
"plate01","Test siRNAs",6,13,1.75983958787981
"plate01","Test siRNAs",6,14,1.91527186880148
"plate01","Test siRNAs",6,15,1.88880496065558
"plate01","Test siRNAs",6,16,1.81627735314197
"plate01","Test siRNAs",6,17,1.87240743996679
"plate01","Test siRNAs",6,18,1.56369267271663
"plate01","Test siRNAs",6,19,1.89858108588777
"plate01","Test siRNAs",6,20,1.58728941529104
"plate01","Test siRNAs",6,21,1.70081129356327
"plate01","Test siRNAs",6,22,1.36542543229556
"plate01","Strong Positive Control",6,23,0.386783748285467
"plate01","MISC1",6,24,2.20653969414065
"plate01","Weak Positive Control",7,1,0.832813609471414
"plate01","Strong Positive Control",7,2,0.542342189184697
"plate01","Test siRNAs",7,3,1.59599614208228
"plate01","Test siRNAs",7,4,1.86687115349335
"plate01","Test siRNAs",7,5,1.68101297335432
"plate01","Test siRNAs",7,6,1.68988282935871
"plate01","Test siRNAs",7,7,1.86353480329232
"plate01","Test siRNAs",7,8,1.95136372567484
"plate01","Test siRNAs",7,9,1.86271680723225
"plate01","Test siRNAs",7,10,1.79912264303858
"plate01","Test siRNAs",7,11,1.7955948108214
"plate01","Test siRNAs",7,12,1.49978247047123
"plate01","Test siRNAs",7,13,1.91046318557864
"plate01","Test siRNAs",7,14,1.84386182723897
"plate01","Test siRNAs",7,15,1.47896290113631
"plate01","Test siRNAs",7,16,1.67380840829872
"plate01","Test siRNAs",7,17,1.98590196800323
"plate01","Test siRNAs",7,18,1.72259772968522
"plate01","Test siRNAs",7,19,1.73606580358232
"plate01","Test siRNAs",7,20,1.92067536780513
"plate01","Test siRNAs",7,21,1.47012263937336
"plate01","Test siRNAs",7,22,1.82807672048188
"plate01","Strong Positive Control",7,23,0.33160425302327
"plate01","MISC1",7,24,2.1422516441148
"plate01","Weak Positive Control",8,1,0.761808481150453
"plate01","Strong Positive Control",8,2,0.228179899287978
"plate01","Test siRNAs",8,3,1.62659744145
"plate01","Test siRNAs",8,4,1.70476613641693
"plate01","Test siRNAs",8,5,2.07123340641895
"plate01","Test siRNAs",8,6,1.42915895357282
"plate01","Test siRNAs",8,7,2.09825144569264
"plate01","Test siRNAs",8,8,2.18185525905284
"plate01","Test siRNAs",8,9,1.82469067355659
"plate01","Test siRNAs",8,10,2.10450068694126
"plate01","Test siRNAs",8,11,1.65087148975702
"plate01","Test siRNAs",8,12,1.79156591711464
"plate01","Test siRNAs",8,13,2.30482612151665
"plate01","Test siRNAs",8,14,1.6534189560525
"plate01","Test siRNAs",8,15,1.73439475487079
"plate01","Test siRNAs",8,16,1.88378219247733
"plate01","Test siRNAs",8,17,1.83348810004958
"plate01","Test siRNAs",8,18,1.70937968099235
"plate01","Test siRNAs",8,19,2.03781140887534
"plate01","Test siRNAs",8,20,1.14813331409583
"plate01","Test siRNAs",8,21,1.48368321069277
"plate01","Test siRNAs",8,22,1.56486312818893
"plate01","Strong Positive Control",8,23,0.226098753520198
"plate01","MISC1",8,24,2.19992319974274
"plate01","MISC2",9,1,1.85530187820802
"plate01","Negative Control",9,2,1.5674646658438
"plate01","Test siRNAs",9,3,1.77859171953484
"plate01","Test siRNAs",9,4,1.42572730930102
"plate01","Test siRNAs",9,5,1.79520994113739
"plate01","Test siRNAs",9,6,2.12494338887725
"plate01","Test siRNAs",9,7,1.83143246924712
"plate01","Test siRNAs",9,8,2.20153872399783
"plate01","Test siRNAs",9,9,1.53777515880495
"plate01","Test siRNAs",9,10,1.86616510168593
"plate01","Test siRNAs",9,11,1.82009110406171
"plate01","Test siRNAs",9,12,1.80756214432385
"plate01","Test siRNAs",9,13,1.94877003957533
"plate01","Test siRNAs",9,14,1.68680441133434
"plate01","Test siRNAs",9,15,1.80099728283439
"plate01","Test siRNAs",9,16,1.81031238074628
"plate01","Test siRNAs",9,17,1.57480316367343
"plate01","Test siRNAs",9,18,2.0311311302105
"plate01","Test siRNAs",9,19,1.36934456146058
"plate01","Test siRNAs",9,20,1.99159666936287
"plate01","Test siRNAs",9,21,1.65023322351151
"plate01","Test siRNAs",9,22,1.89143398216011
"plate01","Negative Control",9,23,1.33103753327932
"plate01","MISC1",9,24,2.21944545950231
"plate01","MISC2",10,1,1.98781811217491
"plate01","Negative Control",10,2,1.35969253255632
"plate01","Test siRNAs",10,3,1.58206596856407
"plate01","Test siRNAs",10,4,1.46616754518006
"plate01","Test siRNAs",10,5,1.776179058393
"plate01","Test siRNAs",10,6,1.44365916537904
"plate01","Test siRNAs",10,7,2.00842551714607
"plate01","Test siRNAs",10,8,1.86274206654681
"plate01","Test siRNAs",10,9,1.68319779070132
"plate01","Test siRNAs",10,10,2.15002537286467
"plate01","Test siRNAs",10,11,1.83779922609863
"plate01","Test siRNAs",10,12,1.56589460735295
"plate01","Test siRNAs",10,13,1.90110357780403
"plate01","Test siRNAs",10,14,1.62583467962795
"plate01","Test siRNAs",10,15,1.89210023132803
"plate01","Test siRNAs",10,16,1.85124274659897
"plate01","Test siRNAs",10,17,2.23811069723971
"plate01","Test siRNAs",10,18,1.7284838591708
"plate01","Test siRNAs",10,19,1.87300299392068
"plate01","Test siRNAs",10,20,1.82372617031863
"plate01","Test siRNAs",10,21,1.86402899620752
"plate01","Test siRNAs",10,22,1.65257346339258
"plate01","Negative Control",10,23,1.37364966046275
"plate01","MISC1",10,24,2.19102907789153
"plate01","MISC2",11,1,1.61275660239795
"plate01","Negative Control",11,2,1.69688113954769
"plate01","Test siRNAs",11,3,1.42795347153266
"plate01","Test siRNAs",11,4,1.89696314696042
"plate01","Test siRNAs",11,5,1.51758409138087
"plate01","Test siRNAs",11,6,1.25236039427425
"plate01","Test siRNAs",11,7,1.8073549220576
"plate01","Test siRNAs",11,8,2.05108459753767
"plate01","Test siRNAs",11,9,1.95814907505337
"plate01","Test siRNAs",11,10,1.88629441959454
"plate01","Test siRNAs",11,11,1.54861357134502
"plate01","Test siRNAs",11,12,2.02587822959791
"plate01","Test siRNAs",11,13,1.70599731748079
"plate01","Test siRNAs",11,14,2.09756356887217
"plate01","Test siRNAs",11,15,1.89592415947842
"plate01","Test siRNAs",11,16,2.37616781919968
"plate01","Test siRNAs",11,17,1.74202813487963
"plate01","Test siRNAs",11,18,2.02401178554736
"plate01","Test siRNAs",11,19,2.19794965519795
"plate01","Test siRNAs",11,20,1.80559935276664
"plate01","Test siRNAs",11,21,2.22415328529066
"plate01","Test siRNAs",11,22,1.90693685506165
"plate01","Negative Control",11,23,1.40590973064104
"plate01","MISC1",11,24,2.10864330998728
"plate01","MISC2",12,1,1.50558945556639
"plate01","Negative Control",12,2,1.3013128361901
"plate01","Test siRNAs",12,3,1.60190439434281
"plate01","Test siRNAs",12,4,1.91858900922567
"plate01","Test siRNAs",12,5,1.69693130269745
"plate01","Test siRNAs",12,6,1.94410211524178
"plate01","Test siRNAs",12,7,1.88086889702881
"plate01","Test siRNAs",12,8,1.5388881918433
"plate01","Test siRNAs",12,9,2.0295020430549
"plate01","Test siRNAs",12,10,1.53233411384474
"plate01","Test siRNAs",12,11,2.18856515241553
"plate01","Test siRNAs",12,12,1.81163325937005
"plate01","Test siRNAs",12,13,2.16037679090168
"plate01","Test siRNAs",12,14,1.83202252246452
"plate01","Test siRNAs",12,15,1.90896140044031
"plate01","Test siRNAs",12,16,1.78641940212303
"plate01","Test siRNAs",12,17,2.04108840714034
"plate01","Test siRNAs",12,18,1.62801335175325
"plate01","Test siRNAs",12,19,1.61212613485306
"plate01","Test siRNAs",12,20,1.73201423454887
"plate01","Test siRNAs",12,21,2.1430813079138
"plate01","Test siRNAs",12,22,1.45653673941861
"plate01","Negative Control",12,23,1.42416395662793
"plate01","MISC1",12,24,2.18003620978343
"plate01","MISC2",13,1,1.55853569767572
"plate01","Negative Control",13,2,1.32920074714826
"plate01","Test siRNAs",13,3,1.22773180203296
"plate01","Test siRNAs",13,4,1.54683864850397
"plate01","Test siRNAs",13,5,1.59268948052501
"plate01","Test siRNAs",13,6,1.85615565752855
"plate01","Test siRNAs",13,7,1.75326572328269
"plate01","Test siRNAs",13,8,2.04090453872521
"plate01","Test siRNAs",13,9,1.85218895063172
"plate01","Test siRNAs",13,10,1.58082915398057
"plate01","Test siRNAs",13,11,1.94044004944226
"plate01","Test siRNAs",13,12,1.6862962089613
"plate01","Test siRNAs",13,13,1.83620122046752
"plate01","Test siRNAs",13,14,2.01680432922864
"plate01","Test siRNAs",13,15,1.72871212148718
"plate01","Test siRNAs",13,16,1.8061823176907
"plate01","Test siRNAs",13,17,1.88162976761191
"plate01","Test siRNAs",13,18,1.88682368207012
"plate01","Test siRNAs",13,19,1.30229771522772
"plate01","Test siRNAs",13,20,1.32990992570393
"plate01","Test siRNAs",13,21,1.7943885442837
"plate01","Test siRNAs",13,22,1.68331581895181
"plate01","Negative Control",13,23,1.14531618532718
"plate01","MISC1",13,24,2.13592307051358
"plate01","MISC2",14,1,1.95218177469649
"plate01","Negative Control",14,2,1.42828797790476
"plate01","Test siRNAs",14,3,1.67635578744746
"plate01","Test siRNAs",14,4,1.28127775231702
"plate01","Test siRNAs",14,5,1.59102465089947
"plate01","Test siRNAs",14,6,1.6720949465832
"plate01","Test siRNAs",14,7,1.68312063580749
"plate01","Test siRNAs",14,8,2.04177329737189
"plate01","Test siRNAs",14,9,1.66271126035608
"plate01","Test siRNAs",14,10,1.19651372835553
"plate01","Test siRNAs",14,11,1.95213319115023
"plate01","Test siRNAs",14,12,1.78601712679559
"plate01","Test siRNAs",14,13,1.53719336791209
"plate01","Test siRNAs",14,14,1.86828832007526
"plate01","Test siRNAs",14,15,2.17928585706341
"plate01","Test siRNAs",14,16,1.87608979067212
"plate01","Test siRNAs",14,17,2.13674995360633
"plate01","Test siRNAs",14,18,1.64305635383708
"plate01","Test siRNAs",14,19,1.8508803040836
"plate01","Test siRNAs",14,20,2.11978286903813
"plate01","Test siRNAs",14,21,1.8386791774082
"plate01","Test siRNAs",14,22,1.94083417815541
"plate01","Negative Control",14,23,1.38495619022646
"plate01","MISC1",14,24,2.13883591918207
"plate01","MISC2",15,1,1.81056785598159
"plate01","Negative Control",15,2,1.3954243187347
"plate01","Test siRNAs",15,3,1.41811377587879
"plate01","Test siRNAs",15,4,2.01312492154751
"plate01","Test siRNAs",15,5,1.80043533897512
"plate01","Test siRNAs",15,6,1.81797805179635
"plate01","Test siRNAs",15,7,1.86351445845551
"plate01","Test siRNAs",15,8,1.76871058844003
"plate01","Test siRNAs",15,9,1.94661246573185
"plate01","Test siRNAs",15,10,1.42375543918089
"plate01","Test siRNAs",15,11,1.43747591220369
"plate01","Test siRNAs",15,12,1.75660424884833
"plate01","Test siRNAs",15,13,1.92682203582134
"plate01","Test siRNAs",15,14,1.73609457171852
"plate01","Test siRNAs",15,15,1.88064487795828
"plate01","Test siRNAs",15,16,1.91467758824656
"plate01","Test siRNAs",15,17,1.78160753065915
"plate01","Test siRNAs",15,18,1.60642675736706
"plate01","Test siRNAs",15,19,1.68087988554176
"plate01","Test siRNAs",15,20,1.81250132732605
"plate01","Test siRNAs",15,21,1.86605523720425
"plate01","Test siRNAs",15,22,1.45218108475908
"plate01","Negative Control",15,23,1.27319017071859
"plate01","MISC1",15,24,2.19826179782719
"plate01","MISC2",16,1,1.57838145622642
"plate01","Negative Control",16,2,1.42462260456914
"plate01","Test siRNAs",16,3,1.85844843434553
"plate01","Test siRNAs",16,4,1.7009566786766
"plate01","Test siRNAs",16,5,1.51615417659725
"plate01","Test siRNAs",16,6,1.8687945324272
"plate01","Test siRNAs",16,7,1.64558948668244
"plate01","Test siRNAs",16,8,1.64532446034329
"plate01","Test siRNAs",16,9,1.75720566789734
"plate01","Test siRNAs",16,10,1.89056662249403
"plate01","Test siRNAs",16,11,1.42321152779657
"plate01","Test siRNAs",16,12,1.23686930874133
"plate01","Test siRNAs",16,13,1.59085447406731
"plate01","Test siRNAs",16,14,1.64781566451873
"plate01","Test siRNAs",16,15,1.91660633506575
"plate01","Test siRNAs",16,16,1.55519600130808
"plate01","Test siRNAs",16,17,1.78200734773103
"plate01","Test siRNAs",16,18,1.51594229461554
"plate01","Test siRNAs",16,19,1.47506619557689
"plate01","Test siRNAs",16,20,1.36031535384699
"plate01","Test siRNAs",16,21,1.51695900800611
"plate01","Test siRNAs",16,22,1.41599869295092
"plate01","Negative Control",16,23,1.3784480732638
"plate01","MISC1",16,24,2.12649369608598
"plate02","Weak Positive Control",1,1,0.846204400638944
"plate02","Strong Positive Control",1,2,0.304243501169514
"plate02","Test siRNAs",1,3,1.87618400219071
"plate02","Test siRNAs",1,4,1.60162180118466
"plate02","Test siRNAs",1,5,1.64393546176252
"plate02","Test siRNAs",1,6,1.67785695400912
"plate02","Test siRNAs",1,7,1.43200663023334
"plate02","Test siRNAs",1,8,2.09552639134293
"plate02","Test siRNAs",1,9,1.45815820994535
"plate02","Test siRNAs",1,10,1.89575104349412
"plate02","Test siRNAs",1,11,1.33781304054674
"plate02","Test siRNAs",1,12,1.47677449261359
"plate02","Test siRNAs",1,13,1.75022530859368
"plate02","Test siRNAs",1,14,1.52142743278435
"plate02","Test siRNAs",1,15,1.77460625234582
"plate02","Test siRNAs",1,16,1.43222306093543
"plate02","Test siRNAs",1,17,1.32834041173079
"plate02","Test siRNAs",1,18,1.2449259654257
"plate02","Test siRNAs",1,19,1.42379903793603
"plate02","Test siRNAs",1,20,1.75394859877263
"plate02","Test siRNAs",1,21,1.40464748793655
"plate02","Test siRNAs",1,22,1.35672607835045
"plate02","Strong Positive Control",1,23,0.59088113978621
"plate02","MISC1",1,24,2.11022289512866
"plate02","Weak Positive Control",2,1,1.171290576751
"plate02","Strong Positive Control",2,2,0.775808903706043
"plate02","Test siRNAs",2,3,1.67291555157086
"plate02","Test siRNAs",2,4,1.67440237078914
"plate02","Test siRNAs",2,5,1.228564427519
"plate02","Test siRNAs",2,6,1.46909973298017
"plate02","Test siRNAs",2,7,1.75328848399171
"plate02","Test siRNAs",2,8,1.34222977663459
"plate02","Test siRNAs",2,9,1.67235260585296
"plate02","Test siRNAs",2,10,1.60923494422526
"plate02","Test siRNAs",2,11,1.9210213987363
"plate02","Test siRNAs",2,12,1.38807088602034
"plate02","Test siRNAs",2,13,1.65444526612793
"plate02","Test siRNAs",2,14,1.38349859687946
"plate02","Test siRNAs",2,15,2.05264436848077
"plate02","Test siRNAs",2,16,1.79504614178942
"plate02","Test siRNAs",2,17,1.53492173281319
"plate02","Test siRNAs",2,18,1.88278814225805
"plate02","Test siRNAs",2,19,2.00249470012597
"plate02","Test siRNAs",2,20,1.85081784281058
"plate02","Test siRNAs",2,21,1.48505341783466
"plate02","Test siRNAs",2,22,1.39083837809211
"plate02","Strong Positive Control",2,23,0.799518074896805
"plate02","MISC1",2,24,2.16489912911278
"plate02","Weak Positive Control",3,1,0.814542096133061
"plate02","Strong Positive Control",3,2,0.413624129739201
"plate02","Test siRNAs",3,3,1.70688937516023
"plate02","Test siRNAs",3,4,1.82815103253678
"plate02","Test siRNAs",3,5,1.67468479930263
"plate02","Test siRNAs",3,6,1.44400609450355
"plate02","Test siRNAs",3,7,1.92811329698832
"plate02","Test siRNAs",3,8,1.59242779941316
"plate02","Test siRNAs",3,9,1.84698699725639
"plate02","Test siRNAs",3,10,2.14625761225036
"plate02","Test siRNAs",3,11,1.46692009029566
"plate02","Test siRNAs",3,12,1.74536161936529
"plate02","Test siRNAs",3,13,1.75655368979496
"plate02","Test siRNAs",3,14,1.86646626185058
"plate02","Test siRNAs",3,15,1.71364206181029
"plate02","Test siRNAs",3,16,1.75557177375628
"plate02","Test siRNAs",3,17,1.81633310653383
"plate02","Test siRNAs",3,18,2.05990985580035
"plate02","Test siRNAs",3,19,1.57185180423374
"plate02","Test siRNAs",3,20,1.95908302031706
"plate02","Test siRNAs",3,21,1.96053978979992
"plate02","Test siRNAs",3,22,1.68863363582981
"plate02","Strong Positive Control",3,23,0.46385919284872
"plate02","MISC1",3,24,2.1262941030561
"plate02","Weak Positive Control",4,1,1.0165582493513
"plate02","Strong Positive Control",4,2,0.578502874647145
"plate02","Test siRNAs",4,3,1.41685975118957
"plate02","Test siRNAs",4,4,1.70512213256864
"plate02","Test siRNAs",4,5,1.57738909617278
"plate02","Test siRNAs",4,6,1.74574819775523
"plate02","Test siRNAs",4,7,1.72502122359526
"plate02","Test siRNAs",4,8,1.91429455602796
"plate02","Test siRNAs",4,9,1.73868633966472
"plate02","Test siRNAs",4,10,1.59310404902158
"plate02","Test siRNAs",4,11,1.8407045445372
"plate02","Test siRNAs",4,12,1.87938265775685
"plate02","Test siRNAs",4,13,2.01715678563452
"plate02","Test siRNAs",4,14,1.49950735511449
"plate02","Test siRNAs",4,15,1.85026434916796
"plate02","Test siRNAs",4,16,1.73225585615351
"plate02","Test siRNAs",4,17,1.59957608159589
"plate02","Test siRNAs",4,18,1.80231328007497
"plate02","Test siRNAs",4,19,1.88294483684436
"plate02","Test siRNAs",4,20,2.01743300529802
"plate02","Test siRNAs",4,21,1.59126023112809
"plate02","Test siRNAs",4,22,1.53078064326928
"plate02","Strong Positive Control",4,23,0.55145360691495
"plate02","MISC1",4,24,2.18483168801952
"plate02","Weak Positive Control",5,1,1.15020886705765
"plate02","Strong Positive Control",5,2,0.778007816319277
"plate02","Test siRNAs",5,3,1.3981305641809
"plate02","Test siRNAs",5,4,1.61931675408116
"plate02","Test siRNAs",5,5,1.72588884182327
"plate02","Test siRNAs",5,6,1.97270868974952
"plate02","Test siRNAs",5,7,1.93238317413472
"plate02","Test siRNAs",5,8,2.24000538278309
"plate02","Test siRNAs",5,9,1.74510879072254
"plate02","Test siRNAs",5,10,1.95151207805712
"plate02","Test siRNAs",5,11,2.03799939393563
"plate02","Test siRNAs",5,12,2.05065879004761
"plate02","Test siRNAs",5,13,1.69004491162578
"plate02","Test siRNAs",5,14,1.97227351782802
"plate02","Test siRNAs",5,15,1.96303393858502
"plate02","Test siRNAs",5,16,2.16165053570603
"plate02","Test siRNAs",5,17,1.88008131106446
"plate02","Test siRNAs",5,18,1.91843162613022
"plate02","Test siRNAs",5,19,1.65965978745938
"plate02","Test siRNAs",5,20,1.85594299983097
"plate02","Test siRNAs",5,21,1.9700665403338
"plate02","Test siRNAs",5,22,1.72696494936509
"plate02","Strong Positive Control",5,23,0.214145039715371
"plate02","MISC1",5,24,2.15767771613573
"plate02","Weak Positive Control",6,1,0.939747634248384
"plate02","Strong Positive Control",6,2,0.557491146812548
"plate02","Test siRNAs",6,3,1.45786920921856
"plate02","Test siRNAs",6,4,1.84016374109286
"plate02","Test siRNAs",6,5,1.45302701134901
"plate02","Test siRNAs",6,6,1.92728153836559
"plate02","Test siRNAs",6,7,1.90217165400532
"plate02","Test siRNAs",6,8,2.03693449525478
"plate02","Test siRNAs",6,9,2.20846368202752
"plate02","Test siRNAs",6,10,1.84646898275746
"plate02","Test siRNAs",6,11,1.62792374260142
"plate02","Test siRNAs",6,12,1.91449840839426
"plate02","Test siRNAs",6,13,1.76359160063922
"plate02","Test siRNAs",6,14,1.91648862572671
"plate02","Test siRNAs",6,15,1.82321918913318
"plate02","Test siRNAs",6,16,1.80989777198938
"plate02","Test siRNAs",6,17,2.31203059646936
"plate02","Test siRNAs",6,18,2.02811144748023
"plate02","Test siRNAs",6,19,1.86423144146059
"plate02","Test siRNAs",6,20,1.78001515595723
"plate02","Test siRNAs",6,21,1.94368266288215
"plate02","Test siRNAs",6,22,1.43263914454458
"plate02","Strong Positive Control",6,23,0.461630585327268
"plate02","MISC1",6,24,2.15554756453622
"plate02","Weak Positive Control",7,1,0.897328649212684
"plate02","Strong Positive Control",7,2,0.31002807016901
"plate02","Test siRNAs",7,3,1.6701898279029
"plate02","Test siRNAs",7,4,1.34526083446222
"plate02","Test siRNAs",7,5,1.73266283472095
"plate02","Test siRNAs",7,6,1.83283501412811
"plate02","Test siRNAs",7,7,2.25524574344144
"plate02","Test siRNAs",7,8,1.65155217303344
"plate02","Test siRNAs",7,9,1.76722999498115
"plate02","Test siRNAs",7,10,1.84253640208878
"plate02","Test siRNAs",7,11,1.96626111587775
"plate02","Test siRNAs",7,12,1.85099049485936
"plate02","Test siRNAs",7,13,2.12475531625502
"plate02","Test siRNAs",7,14,1.81234445204328
"plate02","Test siRNAs",7,15,1.71456395224171
"plate02","Test siRNAs",7,16,1.85648622966014
"plate02","Test siRNAs",7,17,1.59517475626808
"plate02","Test siRNAs",7,18,2.12345275584048
"plate02","Test siRNAs",7,19,1.84442112538079
"plate02","Test siRNAs",7,20,1.69106560165588
"plate02","Test siRNAs",7,21,1.99696244791061
"plate02","Test siRNAs",7,22,1.96276014930014
"plate02","Strong Positive Control",7,23,0.416257085557819
"plate02","MISC1",7,24,2.13025291707034
"plate02","Weak Positive Control",8,1,0.757692441727171
"plate02","Strong Positive Control",8,2,0.521073636221397
"plate02","Test siRNAs",8,3,1.5108225733826
"plate02","Test siRNAs",8,4,1.36981019728818
"plate02","Test siRNAs",8,5,1.68531693812957
"plate02","Test siRNAs",8,6,1.62805787838213
"plate02","Test siRNAs",8,7,1.9789644029069
"plate02","Test siRNAs",8,8,1.48503306241325
"plate02","Test siRNAs",8,9,1.97994468022766
"plate02","Test siRNAs",8,10,1.94472270211687
